_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
4507,0,480,2048,jumpstart world 1st grade,jumpstart kindergarten ( jc ),knowledge adventure,,19.99,9.9
4508,0,1341,2143,instant immersion hawaiian audio,instant immersion translator deluxe 2.0,topics entertainment,,,22.9
4509,0,333,314,adobe after effects 7.0 professional ( mac ),adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),adobe,,999.0,157.36
4510,0,1176,2367,valuesoft tune transfer for ipod software for windows xp,intuit quicken deluxe 2007 software for windows tax & finance software,valuesoft,,29.95,54.95
4511,0,519,3194,microsoft student with encarta premium 2008 dvd,microsoft ( r ) project standard 2007,microsoft,,49.95,349.95
4512,0,346,268,mcafee internet security suite 2007 3 users,ca internet security suite plus 2008 w / $ 10000 warranty,mcafee,,89.99,92.2
4513,0,614,2206,microsoft works suite 2006,microsoft office 2004 software suite oem mac apple & mac software,microsoft,,99.0,239.95
4514,0,578,2848,microsoft office excel 2007,microsoft onenote 2007 upgrade ( pc ),microsoft,,229.95,79.95
4515,0,954,2337,audition 2 win ed ue 1u,adobe 22011152 audition2 win retail ue 1u,adobe-education-box,,149.0,296.2
4516,0,343,3058,living trust builder,living trust builder,jian inc.,,19.95,8.95
4517,0,604,73,microsoft office small business 2007 full version,cabprenaen150 ca business protection suite for microsoft small business server premium edition,microsoft,,449.95,666.65
4518,0,559,3138,adobe dreamweaver cs3 [ mac ],adobe dreamweaver cs3 complete package 1 user academic cd mac,adobe,,399.0,189.0
4519,0,957,788,peachtree by sage premium accounting 2007 accountants ' edition,peachtree software vernfpm2008rt sage peachtree premium accounting 2008 for nonprofits multiple user financial management pc - free shipping,sage software,,499.99,1075.97
4520,0,825,2917,sony vegas 6,sony photo go,sony-pictures-digital-entertainment,,599.95,24.99
4521,0,465,192,adobe creative suite cs3 web standard upgrade [ mac ],adobe cs3 flash professional upgrade,adobe,,399.0,205.99
4522,0,362,2622,national geographic photo gallery ( jewel case ),redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ),topics entertainment,,9.99,39.99
4523,0,710,1566,marine aquarium 2.0 ( mac ),marine aquarium + sharks ( win 98 me 2000 xp ),encore,,19.99,9.95
4524,0,735,2011,adventure workshop preschool ( jewel case ),encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep,encore software,,29.99,17.97
4525,0,1258,2752,punch ! home design architectura series 18,punch software 35100 punch ! professional home design suite ( small box ),punch ! software,punch software,129.99,62.99
4526,0,973,2209,computrace lojack for laptops : 1 year subscription,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),absolute software,,49.99,85.97
4527,0,653,562,3d home architect home design deluxe version 9,encore inc 3d home architect landscape design deluxe v 9.0,encore,,29.99,25.49
4528,0,1258,204,punch ! home design architectura series 18,punch software pro home design suite,punch ! software,,129.99,61.8
4529,0,1177,2206,microsoft office student and teacher edition 2004 macintosh,microsoft office 2004 software suite oem mac apple & mac software,microsoft,,149.99,239.95
4530,1,597,369,adobe creative suite cs3 design premium [ mac ],adobe cs3 design premium upsell,adobe,,1799.0,1639.99
4531,0,632,3117,microsoft windows xp professional full version with sp2,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ),microsoft,,299.99,719.04
4532,0,587,3199,microsoft word 2007 version upgrade,microsoft ( r ) office ultimate 2007,microsoft,,109.95,539.95
4533,0,1064,2355,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software 12411 encore adventure workshop preschool-1st grade 8th edition educational pc,encore software,,19.99,17.97
4534,0,225,1207,microsoft powerpoint 2004 ( mac ),microsoft ( r ) works suite 2006,microsoft,,229.99,99.99
4535,0,359,2032,adventure workshop 1st-3rd grade 8th edition,encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep,encore,,19.99,17.97
4536,0,642,3032,adobe flash pro cs3 [ mac ],premiere pro cs3 mac upgrade,adobe,,699.0,320.25
4537,0,375,1501,reel deal casino championship edition,reel deal casino quest ( win 95 98 me 2000 xp ),phantom efx,,19.99,19.95
4538,0,847,1841,vpn client software 5 users,rfipsc2-1 ipsec vpn client license 1 user,d-link systems inc. .,,,57.2
4539,0,781,2848,microsoft excel 2004 ( mac ),microsoft onenote 2007 upgrade ( pc ),microsoft,,229.99,79.95
4540,0,1262,1598,adobe flash pro cs3 upgrade [ mac ],adobe flash cs3 ( v9 .0 ) pro win up from flash pro-basic adobe 38039489,adobe,,199.0,167.87
4541,0,431,1961,microsoft windows server 2003 client additional license for devices 5 pack,microsoft windows services for netware v. 5.0 complete package,microsoft,,209.0,138.17
4542,0,444,3221,jumpstart 1st grade,jumpstart ( r ) advanced 1st grade,knowledge adventure,,,19.99
4543,0,1130,151,adobe cs3 design premium macosx dvd,adobe indesign cs3 for mac upgrade,adobe,,599.0,205.99
4544,1,1186,566,adobe creative suite cs3 web standard [ mac ],adobe cs3 web standard,adobe,,999.0,1035.99
4545,1,592,257,adobe after effects cs3 upgrade,adobe cs3 after effects upgrade,adobe,,299.0,306.99
4546,0,265,368,adobe indesign cs3 [ mac ],adobe cs3 design standard upgrade windows,adobe,,699.0,413.99
4547,0,323,3099,geometry ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59
4548,1,642,352,adobe flash pro cs3 [ mac ],adobe cs3 flash professional,adobe,,699.0,724.99
4549,0,1014,2589,elementary advantage 2008,encore software 10444 elementary school advantage 2007 sb cs by encore,encore,,39.99,25.97
4550,0,804,2109,digidesign music production toolkit ( pro tools le ),motu digital performer dp5 software music production software,digidesign,,495.0,319.95
4551,0,557,1146,adobe creative suite cs3 production premium,adobe creative suite 3 design standard complete package 1 user academic windows,adobe,,1699.0,369.0
4552,0,1119,2253,apple remote desktop 3 10 managed systems,apple remote desktop 3 unlimited client edition mac apple & mac software,apple,,299.0,498.95
4553,1,759,393,humorous greeting card factory,nova development corp humorous greeting card factory,nova development,,29.99,28.3
4554,0,653,2920,3d home architect home design deluxe version 9,punch software professional home design platinum version 10,encore,,29.99,99.99
4555,0,423,3091,microsoft licenses word olp c ( 05903871 ),microsoft ( r ) word 2007,microsoft licenses,,205.73,109.99
4556,0,1110,1821,the print shop 22 pro publisher deluxe sb cs by the print shop,10731 the print shop 22 pro publisher deluxe complete package 1 user win,encore software,,99.95,84.13
4557,1,636,2153,mavis beacon teaches typing deluxe v17,mavis beacon teaches typing v17 deluxe pc/mac,encore software,,39.99,29.9
4558,0,737,986,adobe photoshop cs2 ( mac ) [ old version ],adobe photoshop cs3 for mac,adobe,,649.0,609.99
4559,0,686,353,lego star wars ( dvd ) ( mac ),aspyr lego star wars ii,aspyr media,,29.99,44.95
4560,0,751,3155,project x project management software,software,marware,,199.95,153.99
4561,0,26,176,adobe premiere pro cs3 upgrade,adobe illustrator cs3 upgrade for mac,adobe,,299.0,206.99
4562,0,874,1061,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software peachtree complete accounting 2007 software for windows tax & finance software,sage software,,1199.99,249.95
4563,0,118,891,crystal reports xi professional edition,microspot macdraft professional edition,business objects,,495.0,249.99
4564,0,538,2811,apple iwork '06 ( mac dvd ),apple appleworks 6.2.9 ( mac ),apple,,79.0,79.99
4565,0,443,2252,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,microsoft,,709.0,531.25
4566,0,589,3033,quicken 2007 deluxe,quickbooks pro 2007 3 user,intuit,,59.95,409.52
4567,0,960,2333,make music finale 2008 academic,make finale 2007 software music production software,emedia,,350.0,429.95
4568,0,768,2062,battlefield 1942 : deluxe edition,instant immersion language lab deluxe edition,electronic arts,,29.99,14.9
4569,0,1287,1080,punch ! 5 in 1 home design,punch software 25100 punch ! master landscape and home design,punch ! software,punch software,39.99,45.99
4570,1,166,1505,equilibrium debabelizer pro 6.0 1 user,equilibrium debabelizer pro 6 0 win 1 u windows xp,equilibrium,,599.99,382.9
4571,0,1195,2927,home design architect series 3000 v10 .0,punch software 42100 punch ! home design architectural series 18 ( small box ),punch ! software,punch software,149.95,119.99
4572,0,600,2158,apple . mac 4.0 online service family pack,apple mac os x v10 .4 tiger software family pack apple & mac software,apple,,179.95,199.95
4573,0,757,1012,rise of nations : gold ( mac ),microsoft rise of nations : rise of legends for pc,macsoft,,49.99,16.99
4574,0,601,2159,jumpstart kindergarten,jumpstart 1st grade ( jc ),knowledge adventure,,19.99,9.9
4575,0,615,939,adobe creative suite cs3 design standard upgrade,adobe cs3 design premium academic,adobe,,399.0,575.99
4576,0,565,1865,adobe creative suite cs3 web premium [ mac ],19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,adobe,,1599.0,1691.87
4577,0,93,1129,microsoft office frontpage 2003 academic version windows ),microsoft academic microsoft visio 2003 professional,microsoft,,159.98,159.0
4578,1,69,1576,eastwest bsendorfer 290 grand piano virtual instrument,east west bosendorfer 290,eastwest,,199.95,175.97
4579,0,532,3087,quickbooks pro 2007 for mac ( mac ),quickbooks ( r ) premier : accountant edition 2007,intuit,,199.95,399.99
4580,0,270,1970,adobe acrobat 7.0 professional,omnioutliner professional 3.0 for mac,adobe,,449.99,69.99
4581,0,135,1751,microsoft crm professional cal 3.0 product upgrade license pack user cal,92708 tun plus 2005 version upgrade license 1 additional user win,microsoft software,,9980.0,66.09
4582,0,113,1014,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft office basic edition 2003 license and media,microsoft licenses,,3371.85,124.95
4583,0,109,423,instant immersion french 2.0,topics entertainment instant immersion japanese crash course,topics entertainment,,29.99,6.56
4584,0,735,1561,adventure workshop preschool ( jewel case ),adventure workshop preschool-1st grade 8th edition win,encore software,,29.99,18.36
4585,0,412,1612,adobe creative suite cs3 web premium upsell [ mac ],total training for adobe creative suite 3 design premium,adobe,,1399.0,279.95
4586,0,1179,3107,microspot x-rip ( mac ),microspot interiors ( ints3 .6 sb ),microspot ltd,,349.99,95.95
4587,0,176,647,instant immersion japanese ( audio book ),topics entertainment instant immersion hawaiian audio,topics entertainment,,,12.05
4588,0,87,1014,microsoft licenses project svr sa govt ( h2200301 ),microsoft office basic edition 2003 license and media,microsoft licenses,,3601.4,124.95
4589,0,687,1978,grisoft avg anti-virus & anti-spyware 2 year subscription,01-ssc-6997 sonicwall client/server anti-virus suite subscription license 3 years 10,grisoft,,39.95,64740.21
4590,0,1212,1685,math success deluxe 2008,britannica deluxe 2008,topics entertainment,,49.99,26.5
4591,0,393,1767,microsoft visual studio test agent 2005 cd 1 processor license,130-00360 microsoft visual studio team edition 2005 for software architects complete pac,microsoft software,,5099.0,5121.98
4592,0,64,1445,kids power fun for kids,kids power fun for girls,topics entertainment,,19.99,15.9
4593,0,593,192,adobe indesign cs3 upgrade [ mac ],adobe cs3 flash professional upgrade,adobe,,199.0,205.99
4594,0,183,2159,jumpstart reading with karaoke,jumpstart 1st grade ( jc ),knowledge adventure,,29.99,9.9
4595,0,1019,1447,neuratron photoscore professional 4,i copydvds 2 professional edition,sibelius-software-ltd .,me-too-software,199.99,27.9
4596,0,788,3039,hoyle puzzle & board games,hoyle card games,encore software,,19.95,9.95
4597,0,257,1809,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,babnbr1111s05 brightstor arcserve backup tape library option for netware w/sp1 v. 11.1 -,computer associates,,,643.42
4598,0,342,3049,let 's learn about time & date,let 's learn about time & date,selectsoft publishing,,19.95,8.95
4599,0,1276,679,quickverse bible premier suite,findex.com inc quickverse bible study 2007 bible suite,individual software,,39.99,24.89
4600,0,1099,2264,webroot spysweeper antispyware 3 user,webroot software inc 31250 spy sweeper spanish win 2000 xp,webroot software,,39.99,25.97
4601,0,829,1167,avid liquid vs 7 software,software,avid technology,,888.75,274.99
4602,0,1118,1017,adobe creative suite cs3 master collection upsell,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,adobe,,1999.0,799.0
4603,0,572,955,adobe dreamweaver cs3 upgrade,adobe pagemaker 7.0 for mac version upgrade,adobe,,199.0,79.99
4604,0,204,749,cisco ios enterprise services complete package cd28-esk9 = ),cd372-c = cisco ios ip complete package cd,cisco systems enterprise,,,218.41
4605,0,371,1518,microsoft powerpoint 2004 upgrade ( mac ),learn2 training for microsoft powerpoint ( win 95 98 me nt 2000 xp ),microsoft,topics-entertainment-software - ( consignment ),109.99,9.99
4606,0,176,2313,instant immersion japanese ( audio book ),instant immersion italian platinum ( win 95 98 me nt 2000 xp ),topics entertainment,,,129.99
4607,0,174,2866,1pk internet sec ste 2007 oem,zonealarm internet security suite 2007 ( pc ) zonelabs,ca oem,,,49.99
4608,0,1014,2986,elementary advantage 2008,elementary advantage 2007,encore,,39.99,12.95
4609,0,974,2688,sony vegas movie studio + dvd 8 platinum edition,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,sony media,,129.95,549.95
4610,1,642,2839,adobe flash pro cs3 [ mac ],adobe flash cs3 professional ( mac ),adobe,,699.0,699.0
4611,0,218,1828,microsoft upg win small business svr cal t74-01215 ),u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,microsoft corporation,,330.14,303.9
